TR.NAME,GENE.NAME,N.EXONS,N.INTRONS,TRANSCRIPT.L,EXONS.L,INTRONS.L,AV.INTRON.L,AV.EXON.L,INTRONS.dev.EXONS
NM_001195218,DCXR,8,7,1818,831,987,141,103.875,1.187725632
NM_144999,LRRC45,17,16,7749,2616,5133,320.8125,153.8823529,1.962155963
NM_144998,STRA13,4,3,4208,746,3462,1154,186.5,4.64075067
NM_002917,RFNG,8,7,3874,1836,2038,291.1428571,229.5,1.110021786
NM_016286,DCXR,8,7,1818,837,981,140.1428571,104.625,1.172043011
NM_001271007,STRA13,4,3,4208,731,3477,1159,182.75,4.756497948
NM_001271006,STRA13,5,4,4208,801,3407,851.75,160.2,4.253433208
NM_022156,DUS1L,14,13,7951,1898,6053,465.6153846,135.5714286,3.18914647
NM_212492,GPS1,13,12,5585,2360,3225,268.75,181.5384615,1.366525424
NM_005052,RAC3,6,5,2550,1066,1484,296.8,177.6666667,1.392120075
NM_004104,FASN,43,42,19894,8501,11393,271.2619048,197.6976744,1.340195271
NM_004127,GPS1,13,12,5585,1877,3708,309,144.3846154,1.975492808
NM_001206950,SLC16A3,5,4,11095,2092,9003,2250.75,418.4,4.303537285
NM_001206952,SLC16A3,5,4,3727,2021,1706,426.5,404.2,0.844136566
NM_001042423,SLC16A3,5,4,7269,2080,5189,1297.25,416,2.494711538
NM_001042422,SLC16A3,5,4,11095,2076,9019,2254.75,415.2,4.344412331
NM_001206951,SLC16A3,5,4,4602,2054,2548,637,410.8,1.240506329
NM_004207,SLC16A3,5,4,10490,2048,8442,2110.5,409.6,4.122070313
NM_006137,CD7,4,3,2736,1287,1449,483,321.75,1.125874126
NM_018949,UTS2R,1,0,1171,1171,NA,NA,1171,NA
NM_003004,SECTM1,5,4,13023,2287,10736,2684,457.4,4.694359423
NM_207459,TEX19,2,1,4531,1938,2593,2593,969,1.337977296
NM_001193655,C17orf62,7,6,7141,2322,4819,803.1666667,331.7142857,2.075366064
NM_001033046,C17orf62,7,6,8246,2158,6088,1014.666667,308.2857143,2.821130677
NM_031968,NARF,12,11,29605,1771,27834,2530.363636,147.5833333,15.71654433
NM_001038618,NARF,11,10,30085,1790,28295,2829.5,162.7272727,15.80726257
NM_012336,NARF,11,10,29605,1632,27973,2797.3,148.3636364,17.14031863
NM_001193657,C17orf62,8,7,8246,2376,5870,838.5714286,297,2.470538721
NM_001193653,C17orf62,8,7,8246,2429,5817,831,303.625,2.39481268
NM_001083608,NARF,10,9,29605,1487,28118,3124.222222,148.7,18.90921318
NM_001100408,C17orf62,6,5,8246,2115,6131,1226.2,352.5,2.898817967
NM_001193654,C17orf62,7,6,8246,2378,5868,978,339.7142857,2.467619849
NM_001100407,C17orf62,8,7,8246,2209,6037,862.4285714,276.125,2.732910819
NM_173620,HEXDC,12,11,24266,2234,22032,2002.909091,186.1666667,9.862130707
NM_019613,WDR45B,10,9,33975,2597,31378,3486.444444,259.7,12.08240277
NM_006822,RAB40B,6,5,41657,1765,39892,7978.4,294.1666667,22.60169972
NM_022158,FN3K,6,5,15623,1439,14184,2836.8,239.8333333,9.856845031
NM_024619,FN3KRP,6,5,11313,1832,9481,1896.2,305.3333333,5.175218341
NM_024702,ZNF750,3,2,10623,3194,7429,3714.5,1064.666667,2.325923607
NM_001004431,METRNL,4,3,15026,1336,13690,4563.333333,334,10.24700599
NM_152721,DOK6,8,7,448040,8904,439136,62733.71429,1113,49.31895777
NM_031446,C18orf21,5,4,6664,1053,5611,1402.75,210.6,5.328584995
NM_001201475,C18orf21,4,3,6664,1131,5533,1844.333333,282.75,4.892130858
NM_001201474,C18orf21,4,3,6664,1064,5600,1866.666667,266,5.263157895
NM_005215,DCC,29,28,1195733,10239,1185494,42339.07143,353.0689655,115.7822053
NM_002845,PTPRM,31,30,839547,5592,833955,27798.5,180.3870968,149.1335837
NM_001105244,PTPRM,33,32,839547,5633,833914,26059.8125,170.6969697,148.0408308
NM_001201476,C18orf21,4,3,6664,861,5803,1934.333333,215.25,6.739837398
NM_019856,MYOM1,37,36,153303,5596,147707,4102.972222,151.2432432,26.39510365
NM_173464,L3MBTL4,20,19,460207,3607,456600,24031.57895,180.35,126.5871916
NM_001242761,DLGAP1,12,11,953125,3611,949514,86319.45455,300.9166667,262.9504292
NM_004746,DLGAP1,13,12,959238,6627,952611,79384.25,509.7692308,143.7469443
NM_003803,MYOM1,38,37,153303,5885,147418,3984.27027,154.8684211,25.0497876
NM_181481,LDLRAD4,6,5,374651,8490,366161,73232.2,1415,43.12850412
NM_001128627,SPIRE1,16,15,210222,5116,205106,13673.73333,319.75,40.09108679
NM_001128626,SPIRE1,17,16,211403,5461,205942,12871.375,321.2352941,37.71140817
NM_181482,LDLRAD4,6,5,434026,8695,425331,85066.2,1449.166667,48.91673376
NM_153000,APCDD1,5,4,34075,2567,31508,7877,513.4,12.2742501
NM_001276249,LDLRAD4,4,3,40992,8142,32850,10950,2035.5,4.034635225
NM_020148,SPIRE1,16,15,211403,5418,205985,13732.33333,338.625,38.01864157
NM_001003674,LDLRAD4,4,3,41292,9152,32140,10713.33333,2288,3.511800699
NM_001003675,LDLRAD4,3,2,41292,9097,32195,16097.5,3032.333333,3.539078817
NM_001142730,KCTD1,5,4,93628,3436,90192,22548,687.2,26.24912689
NM_032933,TMEM241,15,14,141948,3007,138941,9924.357143,200.4666667,46.20585301
NM_198991,KCTD1,6,5,185436,1753,183683,36736.6,292.1666667,104.7820878
NM_018439,IMPACT,11,10,26887,3769,23118,2311.8,342.6363636,6.133722473
NM_001136205,KCTD1,5,4,94527,2172,92355,23088.75,434.4,42.52071823
NM_001142966,GREB1L,33,32,280590,6085,274505,8578.28125,184.3939394,45.11175021
NM_001258222,KCTD1,5,4,202493,1669,200824,50206,333.8,120.3259437
NM_001258221,KCTD1,5,4,94906,1713,93193,23298.25,342.6,54.40338587
NM_001282527,NOL4,11,10,371372,3706,367666,36766.6,336.9090909,99.20831085
NM_001198549,NOL4,7,6,197514,3068,194446,32407.66667,438.2857143,63.37874837
NM_001198548,NOL4,9,8,372453,3660,368793,46099.125,406.6666667,100.7631148
NM_001198547,NOL4,11,10,371372,3857,367515,36751.5,350.6363636,95.28519575
NM_001198546,NOL4,10,9,372453,3775,368678,40964.22222,377.5,97.66304636
NM_003787,NOL4,11,10,372453,3968,368485,36848.5,360.7272727,92.86416331
NM_020776,KIAA1328,10,9,396210,4864,391346,43482.88889,486.4,80.45764803
NM_001142397,CTIF,13,12,324161,5831,318330,26527.5,448.5384615,54.59269422
NM_002747,MAPK4,6,5,171714,4742,166972,33394.4,790.3333333,35.21130325
NM_001256758,RNF165,6,5,126598,4858,121740,24348,809.6666667,25.05969535
NM_001242692,SLC14A2,21,20,470115,3694,466421,23321.05,175.9047619,126.2644829
NM_014772,CTIF,12,11,324161,5750,318411,28946.45455,479.1666667,55.37582609
NM_152470,RNF165,8,7,126598,5284,121314,17330.57143,660.5,22.95874338
NM_015285,WDR7,28,27,378422,7310,371112,13744.88889,261.0714286,50.76771546
NM_052834,WDR7,27,26,378422,7210,371212,14277.38462,267.037037,51.48571429
NM_018181,ZNF532,11,10,123650,6475,117175,11717.5,588.6363636,18.0965251
NM_012327,PIGN,30,29,142833,4828,138005,4758.793103,160.9333333,28.58429992
NM_000633,BCL2,3,2,196036,6495,189541,94770.5,2165,29.182602
NM_176787,PIGN,31,30,142833,4906,137927,4597.566667,158.2580645,28.11394211
NM_001146189,ZNF407,7,6,290096,5857,284239,47373.16667,836.7142857,48.52979341
NM_001146190,ZNF407,4,3,173666,5602,168064,56021.33333,1400.5,30.00071403
NM_017757,ZNF407,8,7,434711,8016,426695,60956.42857,1002,53.23041417
NM_001012716,C18orf56,2,1,8722,846,7876,7876,423,9.309692671
NM_130386,COLEC12,10,9,181376,3144,178232,19803.55556,314.4,56.68956743
NM_005131,THOC1,21,20,53541,2141,51400,2570,101.952381,24.00747314
NM_005433,YES1,12,11,90737,4697,86040,7821.818182,391.4166667,18.31807537
NM_032048,EMILIN2,8,7,67064,4017,63047,9006.714286,502.125,15.69504605
NM_015295,SMCHD1,48,47,149131,8720,140411,2987.468085,181.6666667,16.1021789
NM_001242764,DLGAP1,10,9,378225,5240,372985,41442.77778,524,71.18034351
NM_001242763,DLGAP1,11,10,378739,5325,373414,37341.4,484.0909091,70.12469484
NM_001242762,DLGAP1,10,9,378739,5210,373529,41503.22222,521,71.69462572
NM_001144945,MYL12B,4,3,15567,951,14616,4872,237.75,15.36908517
NM_001242766,DLGAP1,11,10,349330,5298,344032,34403.2,481.6363636,64.93620234
NM_001242765,DLGAP1,9,8,343217,2251,340966,42620.75,250.1111111,151.4731231
NM_001144944,MYL12B,4,3,15673,1029,14644,4881.333333,257.25,14.23129252
NM_033546,MYL12B,4,3,16173,1010,15163,5054.333333,252.5,15.01287129
NM_001003809,DLGAP1,10,9,349330,5267,344063,38229.22222,526.7,65.32428327
NM_001281535,EPB41L3,22,21,236612,3934,232678,11079.90476,178.8181818,59.14539908
NM_001281534,EPB41L3,20,19,151931,4131,147800,7778.947368,206.55,35.77826192
NM_001281533,EPB41L3,21,20,148177,3993,144184,7209.2,190.1428571,36.10919108
NM_012307,EPB41L3,23,22,151931,4800,147131,6687.772727,208.6956522,30.65229167
NM_005559,LAMA1,63,62,176072,9720,166352,2683.096774,154.2857143,17.11440329
NM_001243517,C18orf64,6,5,79239,609,78630,15726,101.5,129.1133005
NM_015210,SOGA2,17,16,115408,6109,109299,6831.1875,359.3529412,17.8914716
NM_015208,ANKRD12,13,12,149234,11325,137909,11492.41667,871.1538462,12.17739514
NM_001204056,ANKRD12,12,11,148424,11353,137071,12461,946.0833333,12.07354884
NM_001083625,ANKRD12,12,11,149234,11255,137979,12543.54545,937.9166667,12.2593514
NM_001042388,PPP4R1,20,19,67818,3994,63824,3359.157895,199.7,15.97996995
NM_006868,RAB31,7,6,154327,4001,150326,25054.33333,571.5714286,37.57210697
NM_005134,PPP4R1,20,19,67818,3943,63875,3361.842105,197.15,16.19959422
NM_022068,PIEZO2,52,51,478519,9765,468754,9191.254902,187.7884615,48.00348182
NM_032525,TUBB6,4,3,18313,1819,16494,5498,454.75,9.067619571
NM_001142339,GNAL,13,12,134214,6045,128169,10680.75,465,21.20248139
NM_182978,GNAL,12,11,196671,6487,190184,17289.45455,540.5833333,29.31771235
NM_001261443,GNAL,13,12,134214,5847,128367,10697.25,449.7692308,21.95433556
NM_031216,SEH1L,9,8,39555,3515,36040,4505,390.5555556,10.25320057
NM_032142,CEP192,45,44,133692,8021,125671,2856.159091,178.2444444,15.66774716
NM_147163,PSMG2,7,6,67003,989,66014,11002.33333,141.2857143,66.74823054
NM_002828,PTPN2,9,8,92035,3427,88608,11076,380.7777778,25.8558506
NM_001013437,SEH1L,9,8,39555,1893,37662,4707.75,210.3333333,19.89540412
NM_001207013,PTPN2,11,10,98859,1783,97076,9707.6,162.0909091,54.44531688
NM_020232,PSMG2,7,6,22754,1131,21623,3603.833333,161.5714286,19.11847922
NM_080422,PTPN2,10,9,98859,1713,97146,10794,171.3,56.71103327
NM_080423,PTPN2,9,8,98859,1610,97249,12156.125,178.8888889,60.40310559
NM_000529,MC2R,2,1,33494,3654,29840,29840,1827,8.166392994
NM_003799,RNMT,12,11,37852,6215,31637,2876.090909,517.9166667,5.090426388
NM_001145029,ANKRD30B,36,35,104500,4653,99847,2852.771429,129.25,21.45862884
NM_005406,ROCK1,33,32,162111,6681,155430,4857.1875,202.4545455,23.26448137
NM_138340,ABHD3,9,8,53910,2073,51837,6479.625,230.3333333,25.00578871
NM_020774,MIB1,21,20,129630,9588,120042,6002.1,456.5714286,12.52002503
NM_052911,ESCO1,12,11,71433,4511,66922,6083.818182,375.9166667,14.83529151
NM_203292,RBBP8,18,17,92612,3243,89369,5257,180.1666667,27.55750848
NM_203291,RBBP8,19,18,92612,3260,89352,4964,171.5789474,27.40858896
NM_002894,RBBP8,19,18,93156,3290,89866,4992.555556,173.1578947,27.31489362
NM_001276342,C18orf8,18,17,28339,1976,26363,1550.764706,109.7777778,13.34159919
NM_198129,LAMA3,75,74,265469,10580,254889,3444.445946,141.0666667,24.0915879
NM_000227,LAMA3,38,37,82047,5655,76392,2064.648649,148.8157895,13.50875332
NM_080597,OSBPL1A,28,27,235824,4230,231594,8577.555556,151.0714286,54.75035461
NM_013326,C18orf8,20,19,28339,2246,26093,1373.315789,112.3,11.6175423
NM_001242508,OSBPL1A,16,15,149461,2962,146499,9766.6,185.125,49.45948683
NM_018030,OSBPL1A,14,13,110187,3329,106858,8219.846154,237.7857143,32.09912887
NM_001127717,LAMA3,74,73,265469,10411,255058,3493.945205,140.6891892,24.4988954
NM_001135993,TTC39C,14,13,121192,5254,115938,8918.307692,375.2857143,22.06661591
NM_001127718,LAMA3,37,36,82047,5486,76561,2126.694444,148.2702703,13.95570543
NM_173505,ANKRD29,10,9,62873,2283,60590,6732.222222,228.3,26.53964082
NM_153211,TTC39C,14,13,142839,4901,137938,10610.61538,350.0714286,28.14486839
NM_015461,ZNF521,8,7,290328,4979,285349,40764.14286,622.375,57.31050412
NM_005640,TAF4B,15,14,165243,4767,160476,11462.57143,317.8,33.66393958
NM_001025097,PSMA8,7,6,59505,1704,57801,9633.5,243.4285714,33.92077465
NM_001025096,PSMA8,7,6,59505,1818,57687,9614.5,259.7142857,31.7310231
NM_144662,PSMA8,7,6,59505,1836,57669,9611.5,262.2857143,31.41013072
NM_031422,CHST9,6,5,269709,2265,267444,53488.8,377.5,118.0768212
NM_001256316,CHST9,5,4,269709,2226,267483,66870.75,445.2,120.1630728
NM_001792,CDH2,16,15,226517,4383,222134,14808.93333,273.9375,50.68081223
NM_001134453,DSG4,15,14,37142,3652,33490,2392.142857,243.4666667,9.170317634
NM_024423,DSC3,17,16,52731,6995,45736,2858.5,411.4705882,6.53838456
NM_001941,DSC3,16,15,52731,6951,45780,3052,434.4375,6.586102719
NM_001943,DSG2,15,14,50789,5668,45121,3222.928571,377.8666667,7.960656316
NM_004775,B4GALT6,9,8,62479,4823,57656,7207,535.8888889,11.95438524
NM_177986,DSG4,16,15,37142,3596,33546,2236.4,224.75,9.328698554
NM_020805,KLHL14,9,8,100342,4270,96072,12009,474.4444444,22.49929742
NM_017831,RNF125,6,5,54711,5894,48817,9763.4,982.3333333,8.282490668
NM_022751,GAREM,6,5,206965,7040,199925,39985,1173.333333,28.3984375
NM_014939,TRAPPC8,29,28,113957,6283,107674,3845.5,216.6551724,17.13735477
NM_001242409,GAREM,6,5,206965,7043,199922,39984.4,1173.833333,28.38591509
NM_030632,ASXL3,12,11,168860,7654,161206,14655.09091,637.8333333,21.0616671
NM_001105528,CCDC178,22,21,502681,3377,499304,23776.38095,153.5,147.8543086
NM_198995,CCDC178,22,21,503321,3332,499989,23809,151.4545455,150.0567227
NM_001198945,DTNA,11,10,375526,3978,371548,37154.8,361.6363636,93.40070387
NM_001198941,DTNA,15,14,158582,4414,154168,11012,294.2666667,34.92705029
NM_001198940,DTNA,21,20,298528,6530,291998,14599.9,310.952381,44.71638591
NM_001198939,DTNA,22,21,298528,6552,291976,13903.61905,297.8181818,44.56288156
NM_001198938,DTNA,20,19,298528,3946,294582,15504.31579,197.3,74.65331982
NM_032979,DTNA,17,16,375526,4563,370963,23185.1875,268.4117647,81.29804953
NM_032978,DTNA,17,16,158584,4589,153995,9624.6875,269.9411765,33.55741992
NM_001392,DTNA,13,12,336040,1746,334294,27857.83333,134.3076923,191.4627721
NM_032975,DTNA,22,21,398556,6544,392012,18667.2381,297.4545455,59.90403423
NM_001391,DTNA,17,16,112840,4384,108456,6778.5,257.8823529,24.73905109
NM_001390,DTNA,22,21,135870,6365,129505,6166.904762,289.3181818,20.34642577
NM_001128175,DTNA,12,11,236012,1732,234280,21298.18182,144.3333333,135.2655889
NM_001143827,MAPRE2,8,7,165226,4329,160897,22985.28571,541.125,37.16724417
NM_001143826,MAPRE2,8,7,166542,4183,162359,23194.14286,522.875,38.81400908
NM_014268,MAPRE2,7,6,102110,4270,97840,16306.66667,610,22.91334895
NM_001256420,MAPRE2,6,5,102110,4141,97969,19593.8,690.1666667,23.6582951
NM_025135,FHOD3,25,24,482365,5014,477351,19889.625,200.56,95.20362984
NM_001281740,FHOD3,29,28,482365,5567,476798,17028.5,191.9655172,85.64720675
NM_001281739,FHOD3,24,23,482365,4962,477403,20756.65217,206.75,96.21180975
NM_017947,MOCOS,15,14,81207,2742,78465,5604.642857,182.8,28.61597374
NM_001025089,CELF4,12,11,322994,3952,319042,29003.81818,329.3333333,80.72925101
NM_001025088,CELF4,13,12,322994,4061,318933,26577.75,312.3846154,78.53558237
NM_001025087,CELF4,13,12,322994,4064,318930,26577.5,312.6153846,78.47687008
NM_020180,CELF4,13,12,322994,4067,318927,26577.25,312.8461538,78.41824441
NM_002647,PIK3C3,25,24,126249,3092,123157,5131.541667,123.68,39.83085382
NM_002930,RIT2,5,4,372476,1107,371369,92842.25,221.4,335.4733514
NM_001272077,RIT2,6,5,372476,1172,371304,74260.8,195.3333333,316.8122867
NM_001130110,SETBP1,4,3,197243,1789,195454,65151.33333,447.25,109.2532141
NM_015559,SETBP1,6,5,387614,9905,377709,75541.8,1650.833333,38.13316507
NM_007163,SLC14A2,20,19,68296,4175,64121,3374.789474,208.75,15.35832335
NM_145055,C18orf25,5,4,92969,5470,87499,21874.75,1094,15.99616088
NM_020964,EPG5,44,43,119733,12742,106991,2488.162791,289.5909091,8.39671951
NM_024430,PSTPIP2,15,14,88750,3039,85711,6122.214286,202.6,28.20368542
NM_001008239,C18orf25,4,3,92969,5286,87683,29227.66667,1321.5,16.58777904
NM_016097,IER3IP1,3,2,21357,1507,19850,9925,502.3333333,13.17186463
NM_144612,LOXHD1,40,39,179781,6894,172887,4433,172.35,25.07789382
NM_173206,PIAS2,13,12,101824,4586,97238,8103.166667,352.7692308,21.20322721
NM_013305,ST8SIA5,7,6,77960,2630,75330,12555,375.7142857,28.64258555
NM_031303,KATNAL2,15,14,101829,2848,98981,7070.071429,189.8666667,34.75456461
NM_004671,PIAS2,14,13,107474,4440,103034,7925.692308,317.1428571,23.20585586
NM_001039360,ZBTB7C,3,2,110043,4174,105869,52934.5,1391.333333,25.3639195
NM_017653,DYM,17,16,416909,2645,414264,25891.5,155.5882353,156.6215501
NM_006111,ACAA2,10,9,30379,1944,28435,3159.444444,194.4,14.62705761
NM_001080467,MYO5B,40,39,372297,9560,362737,9300.948718,239,37.94320084
NM_018696,ELAC1,4,3,20105,2237,17868,5956,559.25,7.987483236
NM_173529,C18orf54,8,7,23263,5059,18204,2600.571429,632.375,3.598339593
NM_001288981,C18orf54,9,8,24120,5534,18586,2323.25,614.8888889,3.358511023
NM_001288982,C18orf54,7,6,21509,4903,16606,2767.666667,700.4285714,3.386905976
NM_001288980,C18orf54,9,8,24120,5702,18418,2302.25,633.5555556,3.230094704
NM_001243232,TCF4,16,15,181666,7804,173862,11590.8,487.75,22.27857509
NM_001243234,TCF4,13,12,99530,7374,92156,7679.666667,567.2307692,12.49742338
NM_001243230,TCF4,19,18,366300,7812,358488,19916,411.1578947,45.88940092
NM_001243227,TCF4,19,18,367485,8185,359300,19961.11111,430.7894737,43.89737324
NM_001243236,TCF4,13,12,80292,7378,72914,6076.166667,567.5384615,9.882624017
NM_001243235,TCF4,13,12,99530,7362,92168,7680.666667,566.3076923,12.51942407
NM_001243233,TCF4,16,15,200163,7733,192430,12828.66667,483.3125,24.88426225
NM_001243231,TCF4,18,17,288440,7772,280668,16509.88235,431.7777778,36.1127123
NM_001243228,TCF4,20,19,367485,8296,359189,18904.68421,414.8,43.29664899
NM_001243226,TCF4,21,20,413628,8107,405521,20276.05,386.047619,50.02109288
NM_001083962,TCF4,20,19,366300,8352,357948,18839.36842,417.6,42.85775862
NM_004163,RAB27B,6,5,67041,7009,60032,12006.4,1168.166667,8.564987873
NM_003199,TCF4,20,19,366300,8340,357960,18840,417,42.92086331
NM_001242804,RP11-35G9.3,3,2,38976,1985,36991,18495.5,661.6666667,18.63526448
NM_005603,ATP8B1,28,27,156670,5965,150705,5581.666667,213.0357143,25.26487846
NM_001144968,NEDD4L,31,30,252209,8409,243800,8126.666667,271.2580645,28.99274587
NM_001144964,NEDD4L,31,30,354316,8467,345849,11528.3,273.1290323,40.84669895
NM_173844,MALT1,16,15,78755,5013,73742,4916.133333,313.3125,14.7101536
NM_001144970,NEDD4L,29,28,206152,8390,197762,7062.928571,289.3103448,23.57115614
NM_001144967,NEDD4L,31,30,357164,8513,348651,11621.7,274.6129032,40.95512745
NM_006785,MALT1,17,16,78755,5047,73708,4606.75,296.8823529,14.6043194
NM_015277,NEDD4L,30,29,357164,8452,348712,12024.55172,281.7333333,41.25792712
NM_001243960,NEDD4L,29,28,357164,8319,348845,12458.75,286.862069,41.93352566
NM_001144971,NEDD4L,31,30,252209,8437,243772,8125.733333,272.1612903,28.89320849
NM_001144965,NEDD4L,31,30,252209,8419,243790,8126.333333,271.5806452,28.9571208
NM_001144966,NEDD4L,30,29,180020,8343,171677,5919.896552,278.1,20.57737025
NM_001144969,NEDD4L,30,29,252209,8348,243861,8409,278.2666667,29.21190704
NM_052947,ALPK2,13,12,147709,7313,140396,11699.66667,562.5384615,19.1981403
NM_005570,LMAN1,13,12,31454,4847,26607,2217.25,372.8461538,5.489374871
NM_133459,CCBE1,11,10,266475,6271,260204,26020.4,570.0909091,41.49322277
NM_173557,RNF152,2,1,78002,1807,76195,76195,903.5,42.16657443
NM_003839,TNFRSF11A,10,9,62425,4603,57822,6424.666667,460.3,12.56180752
NM_001278268,TNFRSF11A,10,9,62425,4561,57864,6429.333333,456.1,12.68669152
NM_001270951,TNFRSF11A,7,6,62425,3649,58776,9796,521.2857143,16.10742669
NM_001270950,TNFRSF11A,8,7,62425,3764,58661,8380.142857,470.5,15.58475027
NM_020854,KIAA1468,29,28,119833,5483,114350,4083.928571,189.0689655,20.85537115
NM_001270949,TNFRSF11A,9,8,62425,3818,58607,7325.875,424.2222222,15.35018334
NM_194449,PHLPP1,17,16,265006,6428,258578,16161.125,378.1176471,40.22682016
NM_004869,VPS4B,11,10,33329,3389,29940,2994,308.0909091,8.834464444
NM_033646,CDH7,12,11,130689,2740,127949,11631.72727,228.3333333,46.69671533
NM_004361,CDH7,12,11,130019,2840,127179,11561.72727,236.6666667,44.78133803
NM_021153,CDH19,12,11,102953,6253,96700,8790.909091,521.0833333,15.464577
NM_001271028,CDH19,10,9,102953,5881,97072,10785.77778,588.1,16.50603639
NM_024781,CCDC102B,8,7,257111,2719,254392,36341.71429,339.875,93.56086797
NM_001093729,CCDC102B,10,9,339937,2827,337110,37456.66667,282.7,119.2465511
NM_173630,RTTN,49,48,201921,7142,194779,4057.895833,145.755102,27.27233268
NM_001201465,NETO1,11,10,125263,2368,122895,12289.5,215.2727273,51.89822635
NM_138966,NETO1,11,10,123821,6320,117501,11750.1,574.5454545,18.59193038
NM_138999,NETO1,5,4,31661,1853,29808,7452,370.6,16.08634647
NM_001190807,CYB5A,4,3,38726,812,37914,12638,203,46.69211823
NM_032649,CNDP1,12,11,50571,2210,48361,4396.454545,184.1666667,21.88280543
NM_148923,CYB5A,5,4,38726,843,37883,9470.75,168.6,44.93831554
NM_001914,CYB5A,6,5,38726,868,37858,7571.6,144.6666667,43.61520737
NM_001037331,SMIM21,3,2,17764,1372,16392,8196,457.3333333,11.94752187
NM_014643,ZNF516,8,7,137511,8634,128879,18411.28571,1079.25,14.92691684
NM_002385,MBP,6,5,38268,2252,36016,7203.2,375.3333333,15.9928952
NM_001025101,MBP,9,8,153987,2782,151205,18900.625,309.1111111,54.3511862
NM_001025100,MBP,4,3,120037,4893,115144,38381.33333,1223.25,23.53239321
NM_001025090,MBP,6,5,38268,2207,36061,7212.2,367.8333333,16.33937472
NM_001025081,MBP,7,6,38268,2286,35982,5997,326.5714286,15.74015748
NM_001025092,MBP,5,4,38268,2173,36095,9023.75,434.6,16.61067648
NM_007345,ZNF236,31,30,146568,8154,138414,4613.8,263.0322581,16.9749816
NM_001480,GALR1,3,2,20090,2788,17302,8651,929.3333333,6.205882353
NM_001278675,NFATC1,8,7,67730,2599,65131,9304.428571,324.875,25.06002309
NM_001278672,NFATC1,9,8,129051,3976,125075,15634.375,441.7777778,31.45749497
NM_001278670,NFATC1,9,8,133553,4350,129203,16150.375,483.3333333,29.70183908
NM_001278669,NFATC1,10,9,133553,5041,128512,14279.11111,504.1,25.49335449
